t,N_A,N_B,N_P
4500.0,0.5667108698515695,0.6298235511067343,0.19739325314645792
4600.0,0.48026317743241276,1.012284741981035,0.2378021938009988
4700.0,0.48466035587919587,0.7445072155725029,0.2169673955083399
4800.0,0.556657172646388,0.9866656563555407,0.19296713498341342
4900.0,0.5171768310295465,1.0178055463697293,0.264421386908125
5000.0,0.5485239449101482,0.6433653992901854,0.2871750388448563
5100.0,0.43318199622034986,0.9289642456091805,0.22248716769812563
5200.0,0.5306105981979617,0.7340354300755316,0.2204569791507165
5300.0,0.5374008313563663,0.6324994703725315,0.2421336887501729
5400.0,0.5129266279231052,0.4353260986408604,0.2746584425880446
5500.0,0.5685773001824509,0.5255667066522347,0.2835310554640964
5600.0,0.667730167700951,0.6626383785857451,0.26676807770383126
5700.0,0.614776616917019,0.46756338027360844,0.28178676427229227
5800.0,0.5454916600549896,0.43596432047610145,0.23366683464231208
5900.0,0.5351422762995843,0.5921695524144724,0.22699509531439252
6000.0,0.519856608330674,0.6578274761572247,0.26095324979343965
6100.0,0.5619662647592413,0.7640783057566368,0.26002545818896944
6200.0,0.3904172136015968,0.41538299563902187,0.218480627007526
6300.0,0.5366880787284718,0.8290156103206282,0.3067681537333647
6400.0,0.5591539190769164,0.6585952350121478,0.21057507333342257
6500.0,0.5534482925291814,0.7428465304874152,0.2581408152907261
6600.0,0.4630860881679128,0.5045707867324964,0.2261378407446209
6700.0,0.6297732603281893,0.5485989645749177,0.26924310279855124
6800.0,0.4604491335712865,0.37988907831685353,0.20797018500010198
6900.0,0.6375278912357025,0.49600458931395225,0.2680304425680843
7000.0,0.5084192547188777,0.6196112220673695,0.2519621572362903
7100.0,0.4613347257829192,0.665268022706412,0.23249859354434554
7200.0,0.6045054732920017,1.1688234428694413,0.2837258659496511
7300.0,0.4953731962375459,0.5611679308278926,0.23024663162517206
7400.0,0.44875476187990715,0.6052251887853618,0.26827502710971385
7500.0,0.6460378316469196,0.7974195889827261,0.32850623074317087
7600.0,0.4813673150977083,0.3838708320209207,0.21620619216292472
7700.0,0.5569406185969765,0.6721589523656895,0.2163996681559893
7800.0,0.5197321483297783,0.550744233449268,0.24586281355236134
7900.0,0.6295910137037753,0.8863003405346662,0.25297986972149555
8000.0,0.5364359570468842,0.806781425251831,0.27093278157621714
8100.0,0.552804366164626,0.713565760672922,0.25056103804495433
8200.0,0.6667955301602195,0.6998496861428357,0.31776673491265867
8300.0,0.432796086030743,0.6434470477014875,0.19825576603261652
8400.0,0.4632649467919328,0.6685934482724114,0.24756681156491323
8500.0,0.5277870540439326,0.8737135654705709,0.25776652884110807
8600.0,0.4881188505144092,0.752284121584049,0.22933972706147684
8700.0,0.3964299820847227,0.3695718232018226,0.19204078832661614
8800.0,0.4172318553188489,0.4154329651116786,0.26708434649620905
8900.0,0.5745394984299601,0.6963665639257015,0.25726254673723453
9000.0,0.4508381453674229,0.45562964922943505,0.19233271478852113
9100.0,0.46958100366482175,0.4789464711851433,0.23307350627229972
9200.0,0.539453748833912,1.098486435103499,0.331850914932631
9300.0,0.5411978422688952,0.673754232718933,0.2555951275771732
9400.0,0.573222402543448,0.692137681908589,0.26516486418327256
9500.0,0.4926262488356733,0.488733828866847,0.2411847127842957
9600.0,0.49862751923721954,0.754700658620186,0.28979769623583707
9700.0,0.5903556404931443,0.48441666762163005,0.2569445247417316
9800.0,0.42426033542102226,0.550589892619595,0.22741737366821693
9900.0,0.4927899684043987,0.6438546741935062,0.2138335863823595
10000.0,0.6285047266923538,0.850477085500588,0.24142898824588702
10100.0,0.5076164507353569,0.6077136581469095,0.25242966889541274
10200.0,0.6181383536659413,0.7678045092689791,0.23855446047167064
10300.0,0.6144879156458156,0.6548151976965274,0.20954529084016396
10400.0,0.5765947080125333,0.6752398330152355,0.2554192131591044
10500.0,0.4906733875746722,0.45136226075197916,0.2446780520478642
10600.0,0.5990856777702865,0.6892432672862305,0.2628183321810793
10700.0,0.5098165822842311,0.6458427687483672,0.24460855339994306
10800.0,0.5081937092071094,0.5779883574127271,0.2455180926475696
10900.0,0.5124633001300172,0.4849601599529197,0.24030587142847434
11000.0,0.49001694429585035,0.8541207988714087,0.1972211753009942
11100.0,0.5561706479117383,0.7813453803182056,0.25343527624739004
11200.0,0.612362082229658,0.8593336461939689,0.3263846420257069
11300.0,0.4582030987605249,0.7610239185157988,0.25731003799142127
11400.0,0.6124298639729749,0.7318883521503666,0.21359984191411785
11500.0,0.579623388775417,0.6946331914050934,0.24423406355261248
11600.0,0.49428644639893904,0.7083725861790591,0.23130071844255146
11700.0,0.46156711623732916,0.6827678432763495,0.20919054742490334
11800.0,0.4637671260839961,0.5994808967101382,0.22392903353471047
11900.0,0.5077389719562706,0.40385949047406394,0.22813952341882393
12000.0,0.6801679896712666,0.37047494682943216,0.21965910874634206
12100.0,0.41106859332838575,0.7929358435404138,0.21958869666314787
12200.0,0.44544879004182436,0.5970160964366223,0.18875025808290594
12300.0,0.46218181892306537,0.3780841780847477,0.29225576973927303
12400.0,0.5637225427815393,0.5520478377610635,0.28060736193342745
12500.0,0.5166713223606567,0.5170911219339177,0.2203806188046365
12600.0,0.5210700360393639,0.42067650370629045,0.23248086072150548
12700.0,0.5815513923259168,0.5930893422387126,0.3167966374452081
12800.0,0.576373094850027,0.5723085173527542,0.2766150013124788
12900.0,0.5974231966705702,0.7387336675388652,0.2686303210030637
13000.0,0.4990096934177382,0.6450443670966234,0.2560559936668469
13100.0,0.53663286893853,0.5464421614967868,0.21959298891516665
13200.0,0.6323236888352877,0.46134341818112806,0.2906324047246271
13300.0,0.5223573845382343,0.6388985383017025,0.26241142686274177
13400.0,0.6195573457343199,1.3095896449246174,0.2612497124578367
13500.0,0.46651574043773875,0.9040764505230472,0.19153314092674917
13600.0,0.6220821862962294,0.4383423097198902,0.2579740897386328
13700.0,0.4803387641517656,0.5502262894120867,0.21305697697518555
13800.0,0.7713253419044778,0.6410590919655479,0.28863545019672887
13900.0,0.5585915490514562,0.5909203617392886,0.28368790733551574
14000.0,0.5472481713532179,0.5375530426534715,0.23367992933585263
14100.0,0.5002698036341353,0.41023548702829427,0.21651040721866957
14200.0,0.5175998821147841,0.47212382411291404,0.2286128533837873
14300.0,0.5481665987070009,0.69007188431752,0.260262982084867
14400.0,0.6235883172019057,0.7389662321451469,0.32088962358163914
14500.0,0.49783778032690673,0.7935442892319552,0.21798889030171628
14600.0,0.4597297237312887,0.7568877058700345,0.21045015924134716
14700.0,0.7254028189132878,0.5839191129611281,0.34099365342302557
14800.0,0.4490428957061813,0.46298302309806605,0.18067884999230954
14900.0,0.5806963935995482,0.4482413296914056,0.2484000245069983
15000.0,0.5023397079474198,0.8023220208324018,0.28031467797868026
15100.0,0.5437454476560161,1.3835143567928643,0.2918809761868688
15200.0,0.5072076406971064,0.5899950019904281,0.2696123170100691
15300.0,0.5391299435449763,0.6365545828809445,0.254092817771354
15400.0,0.6006577982007766,0.7390075215073921,0.287714635298682
15500.0,0.5182897142250731,0.5314154538631701,0.2588098157588793
15600.0,0.5098102478427973,0.6992790125356659,0.25094054503468577
15700.0,0.46639139041414823,0.6990220501403164,0.2517704559021004
15800.0,0.4319839186219688,0.8679981888384465,0.24202783838833417
15900.0,0.5169055602820881,0.6810468582898247,0.29977755046616583
16000.0,0.4561194898551621,0.9206383378184875,0.22035665358412734
16100.0,0.7366457925331051,0.7260753378115951,0.30648974853400796
16200.0,0.5590182111375979,0.6470486362119046,0.22562850004657226
16300.0,0.48894424460265506,0.49606892949157916,0.18936552322410355
16400.0,0.4567141318014037,0.6028249264417682,0.2335264759228121
16500.0,0.48048713859088454,0.8094530873417097,0.23811613588659383
16600.0,0.6406136313109745,0.8764587443182901,0.296703067708746
16700.0,0.6421143271198088,0.608426767518562,0.2947938643552698
16800.0,0.5309531222610168,0.7288593957602498,0.2784050571230182
16900.0,0.5732108293937636,0.6430887040823874,0.30561123560989656
17000.0,0.5459369113940556,0.6709608264281269,0.23873938532297326
17100.0,0.4941498066002751,0.5809479534566199,0.2902868004275006
17200.0,0.5113443244028895,0.951607405341958,0.24466123816226176
17300.0,0.536291872086229,0.5606354832894431,0.2617834672798781
17400.0,0.5329736948779391,0.37604347333028276,0.22997187290043808
17500.0,0.48961688312958723,0.5585205908158531,0.25097045689720104
17600.0,0.5146503277681769,0.6289787848617199,0.20439803395372294
17700.0,0.5738306639417715,0.8395487446091503,0.24664804950153485
17800.0,0.5281844820062616,0.7854371807326752,0.2381329454716688
17900.0,0.534363612754656,0.6314493565834928,0.25338236727100594
18000.0,0.44524611836402617,0.6986080596158354,0.2280021133455521
18100.0,0.5276545593440024,0.9092442396339248,0.2804387679117426
18200.0,0.547522843619561,0.6831865947646002,0.25958236402487095
18300.0,0.45597403619866245,0.4979487980747945,0.2250142330521121
18400.0,0.5838911500656541,0.805065042799135,0.25985006341052214
18500.0,0.5105630075789013,0.5052473964097589,0.23717699230713332
18600.0,0.5882765135539011,0.8685661684657534,0.26178970812648916
18700.0,0.5024270222395862,0.5746537112563674,0.2215046725641296
18800.0,0.6302275519582909,0.963087331070863,0.2418999073298619
18900.0,0.645963021971962,0.8003667110719543,0.2915381203255528
19000.0,0.5433007309957975,0.5631219846263193,0.2564572079428835
19100.0,0.5218914277319928,0.6806238856941709,0.2558810875246345
19200.0,0.554488587121552,0.7885651785133522,0.2672820220115245
19300.0,0.5442969175469116,0.7583150782002922,0.24118719819935358
19400.0,0.4311897957027758,0.5124345546284385,0.29167472310971065
19500.0,0.48137309417643703,0.6739158884727002,0.23277075457332833
19600.0,0.5724392844362811,0.8321724647068185,0.25116836891953426
19700.0,0.6856332227226376,1.1939431123278044,0.24535010260932175
19800.0,0.4725471987249912,0.4979934137991659,0.2259577229531351
19900.0,0.5618838579268631,0.6229429213706899,0.24955403167724577
20000.0,0.4646075928281207,0.6714389736598605,0.20983706455656645
20100.0,0.5877217101490096,0.5530738590353212,0.26629260847356634
20200.0,0.43368469158063083,0.5126233343281565,0.20019940913466416
20300.0,0.5792517773460786,0.4444292285271077,0.23973026953684898
20400.0,0.5044929582185796,0.5807918018632044,0.23414988878279835
20500.0,0.5745815786487801,0.49202727567817056,0.2787075202985361
20600.0,0.49265473987339653,0.6923111598075993,0.2350236358344409
20700.0,0.6707901118893569,0.5246800923630508,0.22853838102781449
20800.0,0.5159103685639203,0.6022434401637946,0.21903502087096421
20900.0,0.5248383828477234,1.0350289530055814,0.29802234771769875
21000.0,0.5812266703935747,0.6341878924018455,0.2849380528208421
21100.0,0.5593010012660233,0.6906419254891225,0.26530244667665104
21200.0,0.4612713429793148,0.5669919078329912,0.23166884802082494
21300.0,0.5601575102069036,0.6555862668773771,0.26046178796625463
21400.0,0.4793603754546566,0.6200750623068234,0.22406334608691397
21500.0,0.6864769852212266,0.6739504404959588,0.34263017740298524
21600.0,0.5513873139967764,0.6897902960138672,0.2760542657600672
21700.0,0.49157007841554884,0.768673558312912,0.24229458199028892
21800.0,0.595247815675757,0.7253321704603367,0.2730291305492282
21900.0,0.628096269845053,0.9963788398711186,0.28266763395731687
22000.0,0.6141040472350141,0.8865813402282802,0.26222469289250877
22100.0,0.45332330006622945,0.6305838786508248,0.21647384127960687
22200.0,0.5727405741745023,0.8175495771319549,0.26068809366084317
22300.0,0.6268249154626974,0.7816420843422165,0.2660100023392442
22400.0,0.5594866844001809,0.7652703643908171,0.2782282881478095
22500.0,0.6131244661255331,0.634069288730876,0.25644929978688014
22600.0,0.46968686202348914,0.5220945194683954,0.2519922290754548
22700.0,0.571948664354095,0.6040069542472847,0.23485652093122916
22800.0,0.5013260697702936,0.5174870535814915,0.2573608501343624
22900.0,0.6530755850493297,0.7892464512373845,0.23481592306549284
23000.0,0.5767131958195459,0.5502875988512241,0.28451692775699483
23100.0,0.5583551427625935,0.5835308439046275,0.2699712736921356
23200.0,0.5525043207402051,0.5134569881089482,0.28955897739200737
23300.0,0.476606550505414,0.5707478520005898,0.24024789644508565
23400.0,0.45106039433361006,0.6119451952767486,0.2715781132810153
23500.0,0.5586508084185116,0.5359721793792998,0.22745007094687025
23600.0,0.5666114528089965,0.9233226199099154,0.31990721572247277
23700.0,0.6687111171578508,0.49760643431534113,0.3590181210303126
23800.0,0.6459419781006291,1.012410682931695,0.28639687638099715
23900.0,0.571344535125987,0.7159597711086899,0.26767766369481255
24000.0,0.5098867081347344,0.4789567434372147,0.2036480797508557
24100.0,0.6027075782030588,0.5337388049492511,0.2420574767609578
24200.0,0.44823900481643797,0.4421931184418281,0.24095447770378087
24300.0,0.46238161784128895,0.5571943547865885,0.24002266043106651
24400.0,0.49732050477855233,0.7474265619362049,0.2336356018458973
24500.0,0.5425529551989021,0.7092649631667227,0.29529725255620726
24600.0,0.6767491095293735,0.5224136240099833,0.25399406401531455
24700.0,0.5149891462151063,0.5421899488385314,0.2462315691938784
24800.0,0.4966010646064169,0.3430157977724375,0.20141476972817327
24900.0,0.635900072339391,0.4856914546043917,0.22058700749965646
25000.0,0.47682826505172127,0.650554896185,0.23417246095662997
25100.0,0.6519065026755998,0.9073138131955275,0.23699147198249557
25200.0,0.40961505594128533,0.5916977712567095,0.2199846090471838
25300.0,0.5351846752902784,0.9456304095735394,0.25046809144297005
25400.0,0.5085797448254671,0.5376077599399796,0.22890613455128186
25500.0,0.5453815490136186,0.7188318673889953,0.23329093663717507
25600.0,0.5336474772973743,0.5179883759880177,0.2569622955211744
25700.0,0.5269771687542233,0.8850429412262238,0.27540376918113907
25800.0,0.6413915637533791,0.5949347596323787,0.2686949478241295
25900.0,0.5282881421543062,0.7112227197423708,0.22539342511151333
26000.0,0.5286137131773939,0.6133872433022407,0.23254072396593256
26100.0,0.4825686251912484,0.614802757323676,0.22113649696629728
26200.0,0.48279009440005033,0.7161623526430194,0.23418157840915227
26300.0,0.6977068398823902,0.642397720117122,0.25305372208826155
26400.0,0.5235314886539272,0.792052299831521,0.24516256177553442
26500.0,0.5699974739512546,0.6427792835347208,0.2804291676418579
26600.0,0.5412031989498864,0.48180888659098126,0.2735695462230724
26700.0,0.5354524876581273,0.7348610546480849,0.23537499030047182
26800.0,0.4695166126507829,0.6081331797272869,0.2344646397571414
26900.0,0.5577495091098899,0.5248602959153287,0.24090328721367404
27000.0,0.582127192258915,0.6764115957666654,0.22153449481793358
27100.0,0.5599725899853293,0.5116043162984278,0.23467979094735342
27200.0,0.5551098796916341,0.7103454105597556,0.24361279092368932
27300.0,0.49278175761017334,0.7967555804942604,0.2706527588698227
27400.0,0.5044035337141831,0.5064191593424985,0.2378833202416427
27500.0,0.5565209934306476,0.5751361596088609,0.24437479735938542
27600.0,0.5240969869896944,0.5978126343938202,0.25864177041081715
27700.0,0.5910130991217593,0.895742572401199,0.262905617521501
27800.0,0.5273709249642343,0.5133290986964494,0.21248470453319895
27900.0,0.547640084880768,0.7806026025081446,0.30578092673305945
28000.0,0.5768360067215108,0.5136454084084398,0.2835173392845027
28100.0,0.8004795530511402,0.8577588367220814,0.2841384006483204
28200.0,0.5308978770286485,0.7096834620849404,0.2525288060373423
28300.0,0.5605891057749612,0.5495878988864206,0.2736129883150716
28400.0,0.4410279939587345,0.38724784827840625,0.24929964336428384
28500.0,0.5016438649583215,0.562016376380554,0.22777715113373415
28600.0,0.6283526206386596,0.5429111704636161,0.23469673311048242
28700.0,0.5600191740713053,0.4616339886159257,0.21053981034427122
28800.0,0.4545430984855484,0.45803969860950744,0.20371549087593302
28900.0,0.5629047187190517,0.8732364614742909,0.3280593369178678
29000.0,0.47411184794274597,0.6978022559307574,0.2162931575257244
29100.0,0.43412521512839886,0.5450821982400593,0.20190497589347797
29200.0,0.5015919965728026,0.8262165570493598,0.2592433872326728
29300.0,0.38590415642906006,0.6344951787584432,0.2469620713425611
29400.0,0.45568261782556513,0.5671128269039691,0.20798857050095104
29500.0,0.46658629409269636,0.7553258286533746,0.267663553735365
29600.0,0.5798944585561256,0.8698922023162086,0.25589580486309565
29700.0,0.5263721587251857,0.5009054029251347,0.23541839275782692
29800.0,0.5982549033213873,0.7455802067418482,0.2413157020427752
29900.0,0.5278652896197163,0.45806692274747185,0.2484688345961695
30000.0,0.45651841462941956,0.47949189725791797,0.23460786186176846
30100.0,0.5276175103975329,0.5610450480161817,0.2269243002269868
30200.0,0.4735431016548827,0.5055993266680306,0.21014166049464253
30300.0,0.45588615276093336,0.5141712708592749,0.24641642718812365
30400.0,0.49934884343043084,0.43261182078557614,0.20890884925275896
30500.0,0.5429274190588185,0.7745481280468304,0.239912274749011
30600.0,0.684921024899886,1.0003530778478307,0.2817578908817013
30700.0,0.7587659594771103,0.8835464597806348,0.3251177708588512
30800.0,0.4533654543265147,0.6026043025167092,0.25143729650659224
30900.0,0.5271035887160178,1.091874124649723,0.2609602417345086
31000.0,0.42347695812169694,0.6511113893291548,0.24948500950089508
31100.0,0.47452252184535604,0.6916621801074652,0.1911152724207859
31200.0,0.503524066017555,0.4226314585682195,0.2113090016673887
31300.0,0.5410483163444587,0.8472958551922565,0.244591434689959
31400.0,0.5896991772141045,1.149150641645989,0.2190292113089017
31500.0,0.644369921280013,0.8711588696699183,0.2574834869238039
31600.0,0.600225011198243,0.7751545243472865,0.26358302694747543
31700.0,0.6173959486352687,1.1202003813126502,0.2649330894139566
31800.0,0.7102319709416625,0.9272390952750502,0.32885380142091164
31900.0,0.4549843720915742,0.5447203890914534,0.24626633361834682
32000.0,0.4836327317137984,0.3759854012466749,0.22592243586466793
32100.0,0.565709508016902,0.5560287115027531,0.2610844603001169
32200.0,0.668891435955724,0.6462143827678883,0.28720885173130956
32300.0,0.6605977947261126,0.5668565430235031,0.241204744836039
32400.0,0.5624700672744585,0.6881068381807054,0.2876122386317656
32500.0,0.5539748392701295,0.5731071095754814,0.3059224786810519
32600.0,0.5051285387229727,0.45363591036837897,0.26925384604639113
32700.0,0.51517843612672,0.4878282816874198,0.24830008479722165
32800.0,0.48407918318478915,0.4437066853448778,0.23821223969197308
32900.0,0.49641600946692055,0.8877708013259544,0.2366461123464106
33000.0,0.5463169648151234,0.7835343242759263,0.27163662629443575
33100.0,0.5365235039904946,0.6230207464269333,0.25332130831091487
33200.0,0.5097090978647466,0.6053577304769715,0.22602081959198408
33300.0,0.6939983785742079,0.8821323041680443,0.26155319546692773
33400.0,0.49161972048622554,0.9120495474228665,0.25289518252371634
33500.0,0.631683467392606,0.960449425229861,0.26735319348494524
33600.0,0.49024097824086493,0.6090630142522278,0.2332750739632611
33700.0,0.6391907165385928,0.5570709028257552,0.25021900227105653
33800.0,0.5482671571128012,0.6341186901102337,0.26582018283601794
33900.0,0.5017994620030368,0.9628092360346198,0.2534913269882527
34000.0,0.5574620561130287,0.7150506781770674,0.22386528905855085
34100.0,0.5390902319781888,0.6495701947360795,0.22885501414367174
34200.0,0.4785732716509665,0.5952807267441385,0.23668271073949293
34300.0,0.6731734531398834,0.7917528711157356,0.3037005949218874
34400.0,0.46643417005230736,0.5297032641106344,0.21633858306994078
34500.0,0.5230269279101776,0.6007531031939143,0.22795841872278838
34600.0,0.5243301564309222,0.6130941331384239,0.2226096910530905
34700.0,0.5803781147253175,0.5549272188730683,0.2536817760468112
34800.0,0.7625748759911511,0.8559003376580805,0.2853753390746133
34900.0,0.6517492066573614,0.7868609550418478,0.2785815513521229
35000.0,0.5628786777471542,0.5607576117496939,0.24326566616442866
35100.0,0.49282855937562997,0.6585102845968795,0.2110689134113491
35200.0,0.6107334416058439,0.6031379485204235,0.27318919639084194
35300.0,0.4907512738549558,0.8728121332499722,0.24802423996893047
35400.0,0.582062939792595,0.6217800959745072,0.2608760738966812
35500.0,0.46055527283514675,0.5499587668342428,0.22805205992539412
35600.0,0.4777891438127117,0.5733319709347415,0.22323412269675463
35700.0,0.5068304468247515,0.5725264631955798,0.29107127124309773
35800.0,0.5321429256621486,0.6322127137912903,0.22206295987023622
35900.0,0.5611741161359387,0.7864642631879688,0.23369726769790575
36000.0,0.5023347165429731,0.6879317641710949,0.24949356362833353
36100.0,0.5954606624881855,0.6869922475002095,0.26177406312769746
36200.0,0.42486012131968165,0.3809266866947873,0.23460189656782315
36300.0,0.457842445626462,0.6505574578803934,0.23347728430530695
36400.0,0.552443127417806,1.0905081545349093,0.2531136461131537
36500.0,0.5927783574701025,0.6481769172355998,0.24918463725813486
36600.0,0.48521032315331103,0.5896243318747729,0.23594593668197922
36700.0,0.5539586414411897,0.5344941804109112,0.25172972446942
36800.0,0.5398089532915764,0.4941600080747449,0.25734993409698653
36900.0,0.6030257600847981,0.553482277645031,0.2734469824382395
37000.0,0.6590787675725296,0.6358665399592864,0.2968031771154347
37100.0,0.5141498966613435,0.5808407451456297,0.225739074347468
37200.0,0.5185276768097538,0.522563180981102,0.233125001729597
37300.0,0.47721046598345856,0.9147431331382977,0.18937943965544402
37400.0,0.47783750888792564,0.6802479636584031,0.24389716304100878
37500.0,0.49469359422673004,0.4982412735161633,0.2088400782757817
37600.0,0.6034321136128273,0.6806097669652227,0.25375915299923507
37700.0,0.49980355563483314,0.7203672580294807,0.2400723431033111
37800.0,0.4997165727686224,0.6516804713206656,0.3164471912217123
37900.0,0.494823765404668,0.7588204342970275,0.32321930144335786
38000.0,0.5207260378518404,0.8395742815882258,0.2751369389449537
38100.0,0.41750085538736315,0.5475269054199599,0.21600714086716472
38200.0,0.6899243746904249,0.5233765155282308,0.25896127461599827
38300.0,0.4760989264512755,0.5984804471356912,0.2112802925564174
38400.0,0.4948904047799442,0.8243936085927708,0.2347817700870801
38500.0,0.5671220158239157,0.6021954557712307,0.2639607435585349
38600.0,0.597485970914131,0.8828848177194596,0.2701867616349773
38700.0,0.6524960257503553,1.0072429155021527,0.26230111433967246
38800.0,0.6285264682031557,1.1347568868280213,0.24898781548335683
38900.0,0.5509625097620156,0.6361778712797241,0.23064503341160886
39000.0,0.4543162600156066,0.5946068605048204,0.2213056788767426
39100.0,0.6388256316348853,0.6223397137678693,0.26194433698215286
39200.0,0.5448973284925741,0.4881440938736487,0.2463493335734966
39300.0,0.5517168770233548,0.5978304829323025,0.21838416460163718
39400.0,0.5098183439256536,0.5607997775438125,0.2755547001847735
39500.0,0.6399446599566727,0.6388611997009429,0.25740029684742327
39600.0,0.5239782674038433,0.5171822426104918,0.2773476769170665
39700.0,0.5510812837247505,0.5825368086401139,0.28994005833068515
39800.0,0.5801897295781091,0.661561792959692,0.2634696933600208
39900.0,0.8545301320412253,0.7559802779148013,0.2853464025009598
40000.0,0.5370133616836683,0.7027969667707511,0.23876650823953968
40100.0,0.4760999587120313,0.5293974887361255,0.23640350271940408
40200.0,0.5343817631584825,0.6998847879558597,0.2668811382496351
40300.0,0.49809079107140136,0.7498898324234761,0.27108649797832185
40400.0,0.548024732586302,0.49572401888039896,0.22491232997784394
40500.0,0.5292917624258697,0.5214977987623133,0.23943170069785266
40600.0,0.48906930518137237,0.5706381459461408,0.22150701533557732
40700.0,0.6321377942227555,1.0017466264122195,0.3247138165285869
40800.0,0.5456652534978785,0.7949936481713957,0.21550819425859666
40900.0,0.5991532065391804,0.7315230776114185,0.29071872540641924
41000.0,0.5538759643620723,0.5087022151363344,0.19852189074797208
41100.0,0.48109092982733276,0.5712178470064683,0.2790594509948715
41200.0,0.5404139962656045,0.5286904627461482,0.24590377839960276
41300.0,0.5542743082452943,0.6442194736931415,0.21700239102393973
41400.0,0.7402666517659672,0.7305838057541696,0.3085948204188026
41500.0,0.636653121674768,0.6495895301947894,0.24993632690195228
41600.0,0.5334544793881941,0.5140269123995095,0.24261232429975643
41700.0,0.6184439057732816,0.7494821003467514,0.2539494344824779
41800.0,0.47396582829335243,0.6427174508330936,0.23550351411291923
41900.0,0.5987867354088812,0.6831618318216061,0.2581847325129347
42000.0,0.4574093481589516,0.6879241220520198,0.19732963143692178
42100.0,0.5482689842190012,0.48878858164284605,0.21179914887940687
42200.0,0.5163127193621914,0.6218867091980792,0.29979968696745346
42300.0,0.4249556347706821,0.5365428330235736,0.2083464077826211
42400.0,0.46983920204835883,0.4632799538080435,0.20476799552225566
42500.0,0.5214175438772654,0.6475200996972271,0.24806484028385603
42600.0,0.4817370110613119,0.6924730038290727,0.2733034913072479
42700.0,0.757277162663333,0.8334410463613168,0.2960598287128232
42800.0,0.5318019614697695,0.6443236977023334,0.30732461564152624
42900.0,0.5785659946056548,0.6030062334249668,0.2676857293969078
43000.0,0.5692567372706543,0.6061455023691669,0.24620941759314158
43100.0,0.5323671176696807,0.5467018671020923,0.2597213454567973
43200.0,0.47967223844355616,0.37956798819173126,0.24750029996539524
43300.0,0.5271971244967717,0.38675110773911003,0.21966503971158816
43400.0,0.4999775337943865,0.4594208081891556,0.2356632673627755
43500.0,0.5103551984959922,0.6515830776016518,0.2314456195284147
43600.0,0.4598484825814813,0.7024959281203337,0.237213488486741
43700.0,0.4839542038953805,0.5418609527902153,0.25294096521369647
43800.0,0.46126169150628266,0.6989668588692439,0.23348455115982505
43900.0,0.4835220059073181,0.47782430875503634,0.20523065176240926
44000.0,0.5149064434193569,0.7097010672770703,0.20764747254221586
